version    : 2.2(2022-05-11)
filename   : ./data/all_0000007000.dat

parameter data ...
             right :   1.100000000000e+03
              left :   0.000000000000e+00
            height :   1.100000000000e+03
            bottom :   0.000000000000e+00
                dt :   5.000000000000e-02
           gravity :               0.0000              -9.8000 
              frac :               0.8000
      viscous beta :               0.0000
BranchVectorsFromRadii :                    0
              disk :             off=ball
          damp LSM :   0.000000000000e+00
dampRiceballAlpha1 :   0.000000000000e+00
dampRiceballAlpha2 :   0.000000000000e+00
    One_box_length :   1.500000000000e+02
        length_rat :   1.000000000000e+00
          time_rat :   1.000000000000e+00
          mass_rat :   1.000000000000e+00
          boxs_num :                   64
          boxs_row :                    8
       boxs_column :                    8
            csLong :   0.000000000000e+00
            csHigh :   1.000000000000e+03
      current_step :                 7000
      sav_interval :                 1000
    print_interval :                 1000
       ps_interval :                 1000
  ShowStepInterval :                   10

wall data ...
wall num : 7
     index         id      P1[0]      P1[1]      P2[0]      P2[1]  safe_dist       name
         0        100  0.000e+00  0.000e+00  1.000e+03  0.000e+00  7.500e+01        *** 
         1        101  1.000e+03  0.000e+00  1.000e+03  1.000e+03  7.500e+01        *** 
         2        102  1.000e+03  1.000e+03  0.000e+00  1.000e+03  7.500e+01        *** 
         3        103  0.000e+00  1.000e+03  0.000e+00  0.000e+00  7.500e+01        *** 
         4          0  0.000e+00  1.000e+01  1.000e+03  1.000e+01  7.500e+01        *** 
         5          1  5.100e+02  1.000e+03  5.100e+02  1.000e+01  7.500e+01        *** 
         6          2  1.000e+03  1.000e+01  1.000e+03  1.000e+03  7.500e+01        *** 

     index         id         xF         yF         kn         ks    fric         xv         yv fixp1 fixp2 color  spin
         0        100  0.000e+00 -5.790e+09  0.000e+00  0.000e+00  0.0000  0.000e+00  0.000e+00     0     0     5  0.000e+00
         1        101  2.382e+12  0.000e+00  0.000e+00  0.000e+00  0.0000  0.000e+00  0.000e+00     0     0     5  0.000e+00
         2        102  0.000e+00  1.014e+12  0.000e+00  0.000e+00  0.0000  0.000e+00  0.000e+00     0     0     5  0.000e+00
         3        103  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.0000  0.000e+00  0.000e+00     0     0     5  0.000e+00
         4          0  0.000e+00 -1.785e+12  0.000e+00  0.000e+00  0.0000  0.000e+00  0.000e+00     0     0     5  0.000e+00
         5          1 -4.781e+12  1.965e-03  0.000e+00  0.000e+00  0.0000  2.000e+00  0.000e+00     0     0     7  0.000e+00
         6          2  2.382e+12  0.000e+00  0.000e+00  0.000e+00  0.0000  0.000e+00  0.000e+00     0     0     3  0.000e+00

wall contact data ...
   wall_id    ball_id         Fn         Fs   globalFx   globalFy         kn         ks     n_bond     s_bond    frci  slip     realkn     realks 
       100          6  5.739e+09  0.000e+00  0.000e+00 -5.739e+09  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.0000     1  1.497e+10  1.995e+10 
       101         41  3.433e+11  0.000e+00  3.433e+11  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.0000     1  5.853e+10  7.804e+10 
       101         47  1.683e+11  0.000e+00  1.683e+11  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.0000     1  4.615e+10  6.153e+10 
       101          8  2.637e+11  0.000e+00  2.637e+11  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.0000     1  5.360e+10  7.147e+10 
       101         10  2.744e+11  0.000e+00  2.744e+11  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.0000     1  5.431e+10  7.242e+10 
       101          5  6.726e+10  0.000e+00  6.726e+10  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.0000     1  3.399e+10  4.532e+10 
       101         24  2.864e+11  0.000e+00  2.864e+11  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.0000     1  5.510e+10  7.347e+10 
       101         33  1.585e+11  0.000e+00  1.585e+11  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.0000     1  4.524e+10  6.032e+10 
       101         16  2.141e+11  0.000e+00  2.141e+11  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.0000     1  5.001e+10  6.667e+10 
       101         53  2.990e+11  0.000e+00  2.990e+11  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.0000     1  5.590e+10  7.453e+10 
       101         51  3.173e+11  0.000e+00  3.173e+11  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.0000     1  5.701e+10  7.601e+10 
       102         47  2.633e+11  0.000e+00  0.000e+00  2.633e+11  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.0000     1  5.358e+10  7.144e+10 
       102         39  3.667e+11  0.000e+00  0.000e+00  3.667e+11  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.0000     1  5.983e+10  7.977e+10 
       102         31  3.886e+11  0.000e+00  0.000e+00  3.886e+11  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.0000     1  6.100e+10  8.133e+10 
         0         17  1.975e+11  0.000e+00  0.000e+00 -1.975e+11  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.0000     1  4.868e+10  6.490e+10 
         0         33  1.176e+11  0.000e+00  0.000e+00 -1.176e+11  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.0000     1  4.095e+10  5.460e+10 
         0         48  1.413e+11  0.000e+00  0.000e+00 -1.413e+11  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.0000     1  4.354e+10  5.805e+10 
         0          7  5.198e+11  0.000e+00  0.000e+00 -5.198e+11  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.0000     1  6.721e+10  8.961e+10 
         0          6  8.086e+11  0.000e+00  0.000e+00 -8.086e+11  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.0000     1  7.787e+10  1.038e+11 
         1          6  1.035e+11  0.000e+00 -1.035e+11 -1.087e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.0000     1  3.924e+10  5.232e+10 
         1         22  5.453e+11  0.000e+00 -5.453e+11  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.0000     1  6.829e+10  9.105e+10 
         1         30  5.466e+11  0.000e+00 -5.466e+11  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.0000     1  6.835e+10  9.113e+10 
         1         43  5.322e+11  0.000e+00 -5.322e+11  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.0000     1  6.774e+10  9.032e+10 
         1         50  5.367e+11  0.000e+00 -5.367e+11  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.0000     1  6.793e+10  9.057e+10 
         1         46  5.840e+11  0.000e+00 -5.840e+11  3.986e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.0000     1  6.987e+10  9.316e+10 
         1          1  4.855e+11  0.000e+00 -4.855e+11  6.476e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.0000     1  6.569e+10  8.759e+10 
         1         20  4.868e+11  0.000e+00 -4.868e+11  3.248e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.0000     1  6.576e+10  8.767e+10 
         1         18  5.101e+11  0.000e+00 -5.101e+11  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.0000     1  6.679e+10  8.905e+10 
         1         36  4.661e+11  0.000e+00 -4.661e+11 -6.190e-04  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.0000     1  6.481e+10  8.642e+10 
         2         41  3.433e+11  0.000e+00  3.433e+11  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.0000     1  5.853e+10  7.804e+10 
         2         47  1.683e+11  0.000e+00  1.683e+11  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.0000     1  4.615e+10  6.153e+10 
         2          8  2.637e+11  0.000e+00  2.637e+11  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.0000     1  5.360e+10  7.147e+10 
         2         10  2.744e+11  0.000e+00  2.744e+11  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.0000     1  5.431e+10  7.242e+10 
         2          5  6.726e+10  0.000e+00  6.726e+10  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.0000     1  3.399e+10  4.532e+10 
         2         24  2.864e+11  0.000e+00  2.864e+11  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.0000     1  5.510e+10  7.347e+10 
         2         33  1.585e+11  0.000e+00  1.585e+11  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.0000     1  4.524e+10  6.032e+10 
         2         16  2.141e+11  0.000e+00  2.141e+11  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.0000     1  5.001e+10  6.667e+10 
         2         53  2.990e+11  0.000e+00  2.990e+11  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.0000     1  5.590e+10  7.453e+10 
         2         51  3.173e+11  0.000e+00  3.173e+11  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00  0.0000     1  5.701e+10  7.601e+10 

ball data ...
ball num : 58
     index         id                    x                    y        rad  color  fix_x  fix_y  fix_w  hertz   safe_dis
         0          0   7.979276563550e+02   2.684080247510e+02 5.0000e+01      7      0      0      0      1  2.500e+01
         1          1   5.526102419999e+02   4.199950342846e+02 5.0000e+01      7      0      0      0      1  2.500e+01
         2          2   8.760543828278e+02   4.155546522297e+02 5.0000e+01      7      0      0      0      1  2.500e+01
         3          3   7.165477459299e+02   3.201831119099e+02 5.0000e+01      7      0      0      0      1  2.500e+01
         4          4   7.133371702272e+02   9.072298040256e+02 5.0000e+01      7      0      0      0      1  2.500e+01
         5          5   9.519785795359e+02   1.544364872329e+02 5.0000e+01      7      0      0      0      1  2.500e+01
         6          6   5.573630846184e+02   4.961652985166e+01 5.0000e+01      7      0      0      0      1  2.500e+01
         7          7   7.635245164542e+02   5.226586714335e+01 5.0000e+01      7      0      0      0      1  2.500e+01
         8          8   9.549199001849e+02   8.569841471991e+02 5.0000e+01      7      0      0      0      1  2.500e+01
         9          9   7.138114897091e+02   6.123727537899e+02 5.0000e+01      7      0      0      0      1  2.500e+01
        10         10   9.550513292894e+02   7.589328513669e+02 5.0000e+01      7      0      0      0      1  2.500e+01
        11         11   6.325647233605e+02   7.596009620662e+02 5.0000e+01      7      0      0      0      1  2.500e+01
        12         12   6.325917304675e+02   8.580406808461e+02 5.0000e+01      7      0      0      0      1  2.500e+01
        13         13   6.346865756941e+02   3.705596846133e+02 5.0000e+01      7      0      0      0      1  2.500e+01
        14         14   7.937852582589e+02   7.591489371725e+02 5.0000e+01      7      0      0      0      1  2.500e+01
        15         15   6.328624732751e+02   6.615719943626e+02 5.0000e+01      7      0      0      0      1  2.500e+01
        16         16   9.542814959843e+02   2.564843330788e+02 5.0000e+01      7      0      0      0      1  2.500e+01
        17         17   6.536391305663e+02   5.594281064460e+01 5.0000e+01      7      0      0      0      1  2.500e+01
        18         18   5.523628214242e+02   5.160791843901e+02 5.0000e+01      7      0      0      0      1  2.500e+01
        19         19   6.351425561519e+02   2.747415571252e+02 5.0000e+01      7      0      0      0      1  2.500e+01
        20         20   5.525967206651e+02   2.313993217519e+02 5.0000e+01      7      0      0      0      1  2.500e+01
        21         21   8.748661245871e+02   6.119729925800e+02 5.0000e+01      7      0      0      0      1  2.500e+01
        22         22   5.520147712294e+02   7.107587110872e+02 5.0000e+01      7      0      0      0      1  2.500e+01
        23         23   8.745375996991e+02   7.099733427571e+02 5.0000e+01      7      0      0      0      1  2.500e+01
        24         24   9.551984369175e+02   6.609117850998e+02 5.0000e+01      7      0      0      0      1  2.500e+01
        25         25   7.134260942488e+02   1.300560253495e+02 5.0000e+01      7      0      0      0      1  2.500e+01
        26         26   7.157201707614e+02   4.170147609267e+02 5.0000e+01      7      0      0      0      1  2.500e+01
        27         27   8.743182468349e+02   8.080120596218e+02 5.0000e+01      7      0      0      0      1  2.500e+01
        28         28   7.946828978073e+02   5.630954083877e+02 5.0000e+01      7      0      0      0      1  2.500e+01
        29         29   8.724125361016e+02   2.088536903719e+02 5.0000e+01      7      0      0      0      1  2.500e+01
        30         30   5.520019219816e+02   8.090757585810e+02 5.0000e+01      7      0      0      0      1  2.500e+01
        31         31   6.329548990649e+02   9.563705699830e+02 5.0000e+01      7      0      0      0      1  2.500e+01
        32         32   6.333278124325e+02   5.639877423227e+02 5.0000e+01      7      0      0      0      1  2.500e+01
        33         33   9.535039083227e+02   5.712851472860e+01 5.0000e+01      7      0      0      0      1  2.500e+01
        34         34   7.941496263166e+02   6.610998179659e+02 5.0000e+01      7      0      0      0      1  2.500e+01
        35         35   7.955246828697e+02   4.649422919573e+02 5.0000e+01      7      0      0      0      1  2.500e+01
        36         36   5.528076356100e+02   3.250342286177e+02 5.0000e+01      7      0      0      0      1  2.500e+01
        37         37   8.784826018755e+02   3.147104631067e+02 5.0000e+01      7      0      0      0      1  2.500e+01
        38         38   8.084359093361e+02   1.389650594104e+02 5.0000e+01      7      0      0      0      1  2.500e+01
        39         39   7.939445622578e+02   9.561293353372e+02 5.0000e+01      7      0      0      0      1  2.500e+01
        40         40   7.130552782566e+02   8.085190252165e+02 5.0000e+01      7      0      0      0      1  2.500e+01
        41         41   9.558650287448e+02   3.661473227973e+02 5.0000e+01      7      0      0      0      1  2.500e+01
        42         42   7.935355562861e+02   8.573131228160e+02 5.0000e+01      7      0      0      0      1  2.500e+01
        43         43   5.521431041455e+02   6.130629631600e+02 5.0000e+01      7      0      0      0      1  2.500e+01
        44         44   6.340479948104e+02   1.791877449928e+02 5.0000e+01      7      0      0      0      1  2.500e+01
        45         45   7.145406703257e+02   5.146061606599e+02 5.0000e+01      7      0      0      0      1  2.500e+01
        46         46   5.516414606263e+02   1.391742436075e+02 5.0000e+01      7      0      0      0      1  2.500e+01
        47         47   9.536465594206e+02   9.549151240291e+02 5.0000e+01      7      0      0      0      1  2.500e+01
        48         48   8.590160176855e+02   5.675412154687e+01 5.0000e+01      7      0      0      0      1  2.500e+01
        49         49   7.973494518162e+02   3.662716845693e+02 5.0000e+01      7      0      0      0      1  2.500e+01
        50         50   5.520991842012e+02   9.079397368089e+02 5.0000e+01      7      0      0      0      1  2.500e+01
        51         51   9.555650831216e+02   4.646747191537e+02 5.0000e+01      7      0      0      0      1  2.500e+01
        52         52   7.170355109806e+02   2.238830553456e+02 5.0000e+01      7      0      0      0      1  2.500e+01
        53         53   9.553499335445e+02   5.628522505836e+02 5.0000e+01      7      0      0      0      1  2.500e+01
        54         54   7.133382254356e+02   7.102981625071e+02 5.0000e+01      7      0      0      0      1  2.500e+01
        55         55   8.738466373981e+02   9.061033589485e+02 5.0000e+01      7      0      0      0      1  2.500e+01
        56         56   6.340074050206e+02   4.669029533681e+02 5.0000e+01      7      0      0      0      1  2.500e+01
        57         57   8.752759648409e+02   5.138826659049e+02 5.0000e+01      7      0      0      0      1  2.500e+01

     index         id            m     fric     damp                   kn                   ks                poiss                shear            I        group
         0          0   1.3090e+09   0.0000   0.4000   0.000000000000e+00   0.000000000000e+00   2.000000000000e-01   2.900000000000e+09   1.3090e+12    ball_rand 
         1          1   1.3090e+09   0.0000   0.4000   0.000000000000e+00   0.000000000000e+00   2.000000000000e-01   2.900000000000e+09   1.3090e+12    ball_rand 
         2          2   1.3090e+09   0.0000   0.4000   0.000000000000e+00   0.000000000000e+00   2.000000000000e-01   2.900000000000e+09   1.3090e+12    ball_rand 
         3          3   1.3090e+09   0.0000   0.4000   0.000000000000e+00   0.000000000000e+00   2.000000000000e-01   2.900000000000e+09   1.3090e+12    ball_rand 
         4          4   1.3090e+09   0.0000   0.4000   0.000000000000e+00   0.000000000000e+00   2.000000000000e-01   2.900000000000e+09   1.3090e+12    ball_rand 
         5          5   1.3090e+09   0.0000   0.4000   0.000000000000e+00   0.000000000000e+00   2.000000000000e-01   2.900000000000e+09   1.3090e+12    ball_rand 
         6          6   1.3090e+09   0.0000   0.4000   0.000000000000e+00   0.000000000000e+00   2.000000000000e-01   2.900000000000e+09   1.3090e+12    ball_rand 
         7          7   1.3090e+09   0.0000   0.4000   0.000000000000e+00   0.000000000000e+00   2.000000000000e-01   2.900000000000e+09   1.3090e+12    ball_rand 
         8          8   1.3090e+09   0.0000   0.4000   0.000000000000e+00   0.000000000000e+00   2.000000000000e-01   2.900000000000e+09   1.3090e+12    ball_rand 
         9          9   1.3090e+09   0.0000   0.4000   0.000000000000e+00   0.000000000000e+00   2.000000000000e-01   2.900000000000e+09   1.3090e+12    ball_rand 
        10         10   1.3090e+09   0.0000   0.4000   0.000000000000e+00   0.000000000000e+00   2.000000000000e-01   2.900000000000e+09   1.3090e+12    ball_rand 
        11         11   1.3090e+09   0.0000   0.4000   0.000000000000e+00   0.000000000000e+00   2.000000000000e-01   2.900000000000e+09   1.3090e+12    ball_rand 
        12         12   1.3090e+09   0.0000   0.4000   0.000000000000e+00   0.000000000000e+00   2.000000000000e-01   2.900000000000e+09   1.3090e+12    ball_rand 
        13         13   1.3090e+09   0.0000   0.4000   0.000000000000e+00   0.000000000000e+00   2.000000000000e-01   2.900000000000e+09   1.3090e+12    ball_rand 
        14         14   1.3090e+09   0.0000   0.4000   0.000000000000e+00   0.000000000000e+00   2.000000000000e-01   2.900000000000e+09   1.3090e+12    ball_rand 
        15         15   1.3090e+09   0.0000   0.4000   0.000000000000e+00   0.000000000000e+00   2.000000000000e-01   2.900000000000e+09   1.3090e+12    ball_rand 
        16         16   1.3090e+09   0.0000   0.4000   0.000000000000e+00   0.000000000000e+00   2.000000000000e-01   2.900000000000e+09   1.3090e+12    ball_rand 
        17         17   1.3090e+09   0.0000   0.4000   0.000000000000e+00   0.000000000000e+00   2.000000000000e-01   2.900000000000e+09   1.3090e+12    ball_rand 
        18         18   1.3090e+09   0.0000   0.4000   0.000000000000e+00   0.000000000000e+00   2.000000000000e-01   2.900000000000e+09   1.3090e+12    ball_rand 
        19         19   1.3090e+09   0.0000   0.4000   0.000000000000e+00   0.000000000000e+00   2.000000000000e-01   2.900000000000e+09   1.3090e+12    ball_rand 
        20         20   1.3090e+09   0.0000   0.4000   0.000000000000e+00   0.000000000000e+00   2.000000000000e-01   2.900000000000e+09   1.3090e+12    ball_rand 
        21         21   1.3090e+09   0.0000   0.4000   0.000000000000e+00   0.000000000000e+00   2.000000000000e-01   2.900000000000e+09   1.3090e+12    ball_rand 
